conversion_id,campaign_id,timestamp,user_id,revenue_usd,country,customer_segment
CONV10472,CMP017,2025-11-21 17:21:34,b3cd6ec5-12ab-4851-a20d-c2ef7c08d834,234.15,USA,VIP
CONV10473,CMP030,2026-08-01 20:39:23,a4b3f037-069a-41f4-a5ca-42233fb8935d,235.2,UK,Returning
CONV10474,CMP025,2025-07-28 00:12:57,9946d3d1-2a63-449f-bdc8-474c4b02bdb9,45.13,India,New
CONV10475,CMP011,2026-04-23 05:17:24,5f71b415-03a7-45d1-ad52-9e781088cc23,103.52,India,New
CONV10476,CMP036,2025-10-24 01:57:08,47a39e3d-76b8-4b8b-81eb-7604c569f753,15.55,India,Returning
CONV10477,CMP017,2025-11-22 13:41:51,2c1ba358-b06d-476b-bb9c-f188b1faa5a7,293.83,USA,New
CONV10478,CMP013,2025-11-28 10:37:14,702aeb1f-250a-4eae-a71f-2cbc4ee27759,184.34,India,New
CONV10479,CMP008,2026-03-25 18:58:16,cc72c83a-98e7-4e7f-9649-ef9066fb6c69,12.48,India,New
CONV10480,CMP011,2026-04-21 11:01:04,1c088ab4-ba7c-4b6b-b590-afa900fdc76e,103.57,Germany,New
CONV10481,CMP008,2026-04-19 19:23:19,fa034e4a-92fc-4271-b1fe-43ce1843d4ec,60.89,Germany,Returning
CONV10482,CMP029,2026-01-08 07:57:40,d3a085c6-32d1-4cb1-b31d-feffbcb03afb,80.99,USA,New
CONV10483,CMP039,2026-01-18 09:25:13,48273200-d063-46d4-a8bd-8ec77b86a643,47.83,UK,VIP
CONV10484,CMP023,2026-02-16 08:56:32,1e235da3-0c75-4990-bcd3-2f63ae3e74f5,188.81,India,VIP
CONV10485,CMP039,2026-01-16 01:41:04,64667b3a-2662-46e9-92e0-a41dc2997271,23.24,USA,Returning
CONV10486,CMP011,2026-04-02 07:14:26,90387088-e3fe-454b-982f-e39b534288d1,255.91,India,New
CONV10487,CMP015,2025-05-10 03:56:24,465a419b-745f-421b-829d-17233bab7dc7,245.79,India,Returning
CONV10488,CMP015,2025-05-09 08:47:25,57b7246b-9c62-4e39-8399-9f85e758e838,216.31,USA,Returning
CONV10489,CMP022,2026-12-30 22:16:38,e193993b-70c5-42ba-9272-14a6a87127b3,82.62,UK,VIP
CONV10490,CMP030,2026-07-20 07:18:38,4abfa211-f0ae-495d-8aab-220aeef74fe2,59.97,USA,New
CONV10491,CMP039,2026-01-24 09:23:45,a8933017-4a6b-4794-8567-f6d5f2ea2380,187.31,UK,New
CONV10492,CMP009,2025-09-06 22:04:40,633f1906-b557-486c-993a-bfc6cda6f532,69.14,USA,New
CONV10493,CMP031,2026-10-01 21:23:15,342aacae-7e92-45f5-b852-4bc0b26665a6,157.75,Germany,VIP
CONV10494,CMP008,2026-03-06 01:47:56,f9115697-9b7c-4bc6-9d58-ec37ffad8243,48.9,India,Returning
CONV10495,CMP002,2025-05-13 04:10:41,5bf40438-4a59-4c82-a9df-8a69c61fd4cd,113.99,UK,New
CONV10496,CMP026,2026-12-04 22:09:36,d6e886f2-f249-49e4-b351-e5f83b55b4d5,286.5,UK,New
CONV10497,CMP004,2026-12-29 09:37:27,cf0b6dfc-f7c0-4d19-b210-e6051ceecc07,275.52,UK,Returning
CONV10498,CMP008,2026-03-03 21:35:00,9bbaf967-5235-49af-875f-35db69d363cd,183.99,Canada,New
CONV10499,CMP028,2025-10-14 16:38:28,5e173a35-da4a-4136-b756-3d837488b7a6,28.08,UK,VIP
CONV10500,CMP011,2026-02-22 16:26:37,9d131864-02af-450c-9cc0-dfc7c0da4bb4,82.52,India,VIP
CONV10501,CMP020,2025-12-26 03:07:27,bc6f07b9-d1a7-4c8f-b102-8542c93dacb8,167.14,USA,Returning
CONV10502,CMP022,2026-12-30 13:02:38,e4d1407c-0e5d-43f9-8493-f7345e647a8a,215.42,India,New
CONV10503,CMP029,2026-01-09 11:56:18,0f677bc8-31c7-4cf9-a470-b57433e5b259,245.41,Germany,New
CONV10504,CMP030,2026-07-07 11:55:41,58d99363-fe8b-45fe-b055-873433bc0be7,85.85,Canada,Returning
CONV10505,CMP008,2026-04-21 23:32:51,832d132c-0572-4548-9c6d-8244a2f13325,176.87,UK,New
CONV10506,CMP037,2026-11-22 17:32:30,4924eed7-f88e-459b-a047-c61ebc0607a3,186.93,UK,New
CONV10507,CMP002,2025-04-24 17:00:33,100c9de2-bab4-4c15-90b3-c1a1f0fc70e6,181.09,UK,Returning
CONV10508,CMP032,2026-10-03 00:52:41,c83e8491-c415-438a-8278-c5ba178e5cd5,234.73,USA,Returning
CONV10509,CMP023,2026-04-08 04:27:49,1e080213-f5f3-4437-8be7-80d8807f26c6,89.98,USA,New
CONV10510,CMP037,2026-12-23 07:15:37,eb6219de-4360-4e5c-b340-3a77f81eb765,75.18,India,New
CONV10511,CMP017,2026-01-08 23:48:03,c72feda8-9432-4dda-bf17-051f559776fb,246.59,UK,VIP
CONV10512,CMP013,2025-11-15 07:13:01,b1be677b-0653-4216-a5d8-433f7ab5123b,81.67,India,VIP
CONV10513,CMP006,2025-09-13 11:49:58,f010aa13-bc2a-4df5-be45-4f0b7d030668,188.85,India,Returning
CONV10514,CMP023,2026-02-24 05:49:16,249bce31-d56e-4cac-8bea-a6c296985aef,29.03,India,New
CONV10515,CMP038,2025-01-12 23:37:31,9ee6640b-09ac-42ba-a211-8b8a71237dee,205.85,USA,VIP
CONV10516,CMP004,2026-12-21 12:23:57,6cacfb9d-451a-4dee-a944-8e31f7943b19,182.34,UK,VIP
CONV10517,CMP033,2025-08-27 18:54:27,2da7a3e2-10a0-4269-b4a5-a9a26ed5d934,260.95,India,New
CONV10518,CMP019,2025-04-06 11:43:21,320ea9e2-6820-4c0b-846a-7148f5820058,202.55,India,New
CONV10519,CMP033,2025-10-11 16:56:35,8c21f81f-27fd-45ae-8956-0149e31d080b,103.49,USA,Returning
CONV10520,CMP027,2026-04-12 21:13:38,73d682ef-cb0c-47d2-91df-5a596bcbd953,29.56,India,New
CONV10521,CMP027,2026-05-11 16:43:14,194b19a1-8bf0-44ce-88a2-f7c6c8eb12c5,86.76,Canada,Returning
CONV10522,CMP022,2026-12-30 17:36:54,314d6751-ca94-4f67-a23b-fa46dcd1d401,99.38,Canada,New
CONV10523,CMP011,2026-02-25 18:10:12,7807745e-eeba-4ec6-b748-aa6ed0f0a0ae,140.07,India,VIP
CONV10524,CMP036,2025-12-14 17:10:00,febbcbd9-d830-4d1c-abea-8b71a937d35a,238.01,USA,New
CONV10525,CMP022,2026-12-29 11:05:37,dd269b42-1898-4794-8cee-c38b48df9380,59.74,India,New
CONV10526,CMP015,2025-04-15 19:17:10,747f31c0-b3fb-402b-be5f-d5848f1e6181,183.35,UK,Returning
CONV10527,CMP013,2025-12-03 13:45:45,588e526a-bf40-42a2-8246-ce140dcf7cf5,195.8,Germany,New
CONV10528,CMP032,2026-11-02 06:05:11,2c3bed24-3550-4829-97f7-e8577d9fcdcc,211.39,UK,Returning
CONV10529,CMP011,2026-04-14 20:17:06,fd52462a-be50-4379-8da8-6e1dc548797c,63.45,UK,Returning
CONV10530,CMP033,2025-08-27 12:48:20,661baa96-ede9-4e3b-80ea-4fd223f5528d,111.69,India,Returning
CONV10531,CMP025,2025-09-10 09:48:38,320d7ecb-1eb5-45f2-91d3-35d10040c0cb,254.49,India,New
CONV10532,CMP026,2026-12-04 12:12:59,7680e38e-5ac2-4e66-aedf-1069a5ec1837,50.97,UK,New
CONV10533,CMP030,2026-07-16 04:38:44,bc176cb7-3604-4bbf-a52c-7ac3287c021e,112.58,Germany,VIP
CONV10534,CMP038,2025-02-14 22:27:07,fe85fa0f-ea6a-4304-9ec9-ddf77f85f4e8,124.48,India,VIP
CONV10535,CMP037,2026-11-18 02:47:54,62d1355c-b77e-4689-859f-c0612564f855,119.08,India,New
CONV10536,CMP039,2026-02-04 15:39:03,ce99c06a-e2eb-4171-819d-6f37ca75a29b,250.92,India,New
CONV10537,CMP015,2025-05-29 23:15:16,9c630d46-58d2-43e3-b40a-d292020f6947,163.13,USA,VIP
CONV10538,CMP030,2026-07-15 06:10:49,af014db5-9628-4728-84ad-138b30d932bc,241.38,UK,New
CONV10539,CMP034,2026-10-14 04:42:46,e01e9600-bebc-42cc-8d1b-b25097c137fa,141.24,Canada,New
CONV10540,CMP022,2026-12-30 14:52:47,69eab277-2aa0-43e9-932d-3616c8811c35,147.88,Germany,New
CONV10541,CMP040,2026-04-18 12:04:14,723f78a9-890a-4854-bd68-26ee267b56ed,127.89,USA,Returning
CONV10542,CMP017,2025-11-22 10:22:17,64291203-86a2-4ed2-9e41-f40b56455820,17.04,India,VIP
CONV10543,CMP022,2026-12-29 04:33:41,50a1164b-80c4-41fc-be0d-de74c0950368,282.49,India,New
CONV10544,CMP033,2025-09-21 17:37:19,eaf301e9-1892-4407-a4d5-0081e0ddb033,241.29,Germany,New
CONV10545,CMP023,2026-03-28 22:38:15,e4ebea59-510b-4e43-8ba7-57782e85d9ee,106.78,Germany,Returning
CONV10546,CMP016,2026-08-07 14:43:38,20c10115-8733-4489-964b-5c61664be808,288.99,India,VIP
CONV10547,CMP001,2026-04-03 20:56:47,f48eeae9-97a8-46e5-b433-ec3ea64d5965,274.98,USA,New
CONV10548,CMP014,2026-11-04 06:39:48,72eed3fb-357f-441a-8bae-975f7a23e754,272.91,India,Returning
CONV10549,CMP001,2026-03-06 12:38:18,18fc3d03-2551-4c3f-bc97-29e6ba5b6483,243.04,UK,New
CONV10550,CMP003,2026-12-29 08:49:07,90b18911-5720-4e7c-bb84-8a38d5ca8307,191.69,India,New
CONV10551,CMP008,2026-03-21 15:55:22,fcf04841-544d-445b-88e8-88ae2f22eba3,291.27,India,New
CONV10552,CMP004,2026-12-17 16:12:47,b96bde57-0bb6-4dfe-9d08-60fa572f3724,52.14,USA,New
CONV10553,CMP033,2025-09-19 03:51:53,6c5043f6-29eb-498e-b061-09144bc0b9f8,277.28,India,New
CONV10554,CMP030,2026-07-20 06:05:28,53b036e5-c003-4fec-919e-26e1c3405f17,33.28,Canada,New
CONV10555,CMP014,2026-10-16 17:17:57,129163fc-1384-43b0-9c4d-8b6abb84f925,252.47,India,New
CONV10556,CMP040,2026-04-17 07:56:49,434f05cd-86ab-48bb-8985-19bdfde8d0f5,175.78,India,New
CONV10557,CMP010,2026-08-24 06:48:39,54909c2f-952d-417e-a68d-73648ef4baf0,217.77,India,VIP
CONV10558,CMP022,2026-12-29 11:52:37,f0b72586-0895-40cd-a0fa-00033bc2c840,63.21,India,VIP
CONV10559,CMP022,2026-12-30 08:44:19,d86f4243-39a4-4066-8691-fd02ff47a79d,289.92,India,New
CONV10560,CMP016,2026-09-04 11:26:46,810b4b5c-9207-4252-adb4-51d54c7444c6,286.2,UK,New
CONV10561,CMP006,2025-09-07 00:47:12,53e3d56e-d8cb-4d87-86bf-20f054d713dd,246.23,Germany,New
CONV10562,CMP030,2026-07-08 11:16:02,f5a82834-57e0-41e6-83fe-5a8d0c5f2478,276.01,Germany,Returning
CONV10563,CMP027,2026-04-15 17:40:15,1302822c-050a-483f-ab38-be5a6119f61a,284.3,USA,New
CONV10564,CMP040,2026-04-17 04:00:23,398726ee-7221-4cfa-ab51-c72738213364,149.65,India,New
CONV10565,CMP033,2025-08-26 23:28:01,74fcf232-ce85-423b-b2db-e2a32a613af6,118.28,India,New
CONV10566,CMP027,2026-03-24 11:08:08,b9f06423-f40b-4282-855b-05657c90d9ea,102.53,India,VIP
CONV10567,CMP021,2026-01-01 09:00:06,7d5b7dd7-fd74-4f65-8431-c2b2a0ba8f2f,253.39,India,New
CONV10568,CMP002,2025-02-04 18:21:37,f4269137-e839-498f-84fa-c0a5cf381320,188.25,UK,Returning
CONV10569,CMP032,2026-10-15 06:28:21,e462cbc3-3010-4e6f-8bbb-4545b6b6145d,168.83,India,New
CONV10570,CMP026,2026-12-17 06:29:14,9ef577b6-2b41-4335-8abd-c42c0deddb1f,280.28,India,New
CONV10571,CMP028,2025-11-17 17:14:45,365e8fc2-a3f3-4ddc-850a-ff58eeb811ee,54.41,USA,Returning
CONV10572,CMP003,2026-12-18 09:57:16,607b78d9-5e15-4b0c-86a1-9959db14f618,71.05,Canada,New
CONV10573,CMP006,2025-08-13 10:26:11,d85ef99b-e500-4eca-a32a-740e82b072ef,282.58,India,Returning
CONV10574,CMP002,2025-04-14 16:16:35,432f4c67-9039-4a86-9319-41137f4bea5e,24.81,UK,New
CONV10575,CMP024,2026-10-18 05:58:30,b20694d0-387f-4a64-ad19-3a6eae93e8dc,80.96,USA,Returning
CONV10576,CMP027,2026-04-11 00:27:01,608894be-eda3-4002-9b1e-ef231a47e1b2,87.48,USA,New
CONV10577,CMP039,2025-12-12 06:43:10,91f40eba-d133-4ce2-8f3f-2a4f4ed756e7,243.2,India,New
CONV10578,CMP006,2025-08-28 22:07:17,324e68d4-c7d2-43fc-a0a2-be1529c36909,188.1,India,New
CONV10579,CMP013,2025-11-12 18:09:10,0d59360b-1ae5-4c42-b698-12b4d6e79d4c,173.29,India,New
CONV10580,CMP036,2025-12-27 11:44:40,e0b726cd-65bf-4058-ab30-b5602ce2eb28,286.17,India,New
CONV10581,CMP018,2026-06-09 12:46:56,b3a68e04-d660-46e5-a120-7ffc7665961e,44.54,India,New
CONV10582,CMP025,2025-09-29 13:47:16,f9f32103-690c-4a1a-ad8c-56c112674dd5,25.32,India,New
CONV10583,CMP039,2026-01-05 21:58:11,0a2d29c0-c698-4a03-804c-0197ae8be20d,194.43,India,New
CONV10584,CMP040,2026-05-01 14:17:18,1507023f-6236-4dc1-ac6e-dbbd0a6f75e5,261.32,India,Returning
CONV10585,CMP037,2026-12-11 00:54:30,633e9df8-d18c-41dc-bdc8-c253203df00a,280.35,India,Returning
CONV10586,CMP027,2026-05-17 15:41:36,49a3ffb1-9549-4156-840b-121eccbd3cf9,276.31,UK,Returning
CONV10587,CMP029,2026-01-23 22:20:01,ba2db4e5-2774-44c0-a529-35efe504240d,229.15,UK,Returning
CONV10588,CMP016,2026-07-04 07:00:21,4b6b7b2b-1446-4c69-8ec6-e6da95677dfb,259.98,Canada,Returning
CONV10589,CMP006,2025-09-21 11:09:20,0fbc0610-049c-4df9-90c1-15e16a28e507,15.32,India,Returning
CONV10590,CMP026,2026-12-04 02:19:00,633ba6f0-b484-4b92-b7df-a740e44351c6,273.2,Canada,Returning
CONV10591,CMP034,2026-08-19 02:53:29,94b6235f-530d-49bb-8040-d18e3e8fe037,286.32,UK,New
CONV10592,CMP011,2026-04-16 13:29:07,397516a2-50bb-4e5f-80f8-7af30d65dfdb,268.68,India,New
CONV10593,CMP013,2025-11-30 05:49:03,1854888a-8f07-4b2b-8788-3d4322abac7c,86.13,India,New
CONV10594,CMP023,2026-01-20 14:56:31,0c6ef161-22ba-4a69-94e9-bea8d2de2786,275.92,India,New
CONV10595,CMP009,2025-06-18 13:35:55,82a993f4-3ddf-42ed-be0c-55531b4c4839,228.2,India,New
CONV10596,CMP004,2026-12-20 18:10:00,11292c95-56d1-48a5-ad8b-6b5a0956387c,207.72,India,New
CONV10597,CMP018,2026-08-03 05:24:56,6ea193a1-0941-4e63-b44e-2e8c35c7d696,191.68,Germany,New
CONV10598,CMP029,2026-02-04 03:10:35,15167267-4dfe-43d8-943d-e9f5d08c2809,277.25,India,New
CONV10599,CMP002,2025-03-16 04:28:43,df5c65b3-3b61-455d-a431-3b96387598e2,135.38,Canada,New
CONV10600,CMP036,2025-11-04 15:20:01,a551182a-28d6-47d1-a085-b457731209d2,11.01,India,Returning
CONV10601,CMP004,2026-12-29 00:31:52,541600a3-fe7f-43fd-812d-96e582cead82,46.26,India,Returning
CONV10602,CMP021,2026-02-06 01:14:37,0a91d727-9b08-418b-9b25-3ce993af8b2c,18.44,Germany,New
CONV10603,CMP006,2025-09-20 08:12:34,a62c3f0c-bcb2-45f5-bc98-c40740caf898,125.42,Germany,Returning
CONV10604,CMP018,2026-09-05 06:19:15,60625331-7160-47cb-bb97-c83ff4bdea13,122.13,Canada,New
CONV10605,CMP040,2026-03-30 22:13:29,b2bd1967-8072-4b39-a884-0d4a3fe1a778,277.83,India,New
CONV10606,CMP026,2026-12-12 14:53:35,fdced91e-b741-4d72-9330-2f77a68bce2b,18.95,UK,Returning
CONV10607,CMP018,2026-06-20 10:14:19,4217c1d6-01a0-4e3b-a826-9ebfadf96429,171.86,Germany,New
CONV10608,CMP020,2025-12-19 15:48:04,c621ea1f-583b-486b-8e01-ddf074b06f2f,161.31,India,VIP
CONV10609,CMP038,2025-01-11 14:50:39,e7a5dcf2-28e9-48dc-b4c7-d465a00f00d0,95.59,India,New
CONV10610,CMP016,2026-07-10 16:37:47,7a85f2a2-a8a4-4a8d-85fa-d855c85dbe79,16.87,India,Returning
CONV10611,CMP026,2026-12-09 14:01:34,3b544c57-c3b5-4145-afb9-856f716b5355,220.99,India,Returning
CONV10612,CMP025,2025-09-11 08:57:04,4778908b-0192-4d7d-9179-43448da2f92d,26.48,Canada,Returning
CONV10613,CMP026,2026-11-26 23:40:52,b8e59b7b-0f01-47cf-a923-d9377e718201,292.74,India,New
CONV10614,CMP021,2026-02-15 07:39:21,8eb0f9a3-faca-4d1d-885b-f502845debba,71.68,Germany,Returning
CONV10615,CMP029,2026-01-18 06:45:29,5f244753-2d46-4f86-81b8-49bf0363e817,2199.4,USA,Returning
CONV10616,CMP035,2026-09-14 01:51:15,131198d0-250d-482b-9ba2-282c234e68ab,41.96,USA,New
CONV10617,CMP030,2026-08-02 03:01:37,124dfea8-0ab1-44cb-bfd2-a4506bd2937c,53.43,UK,Returning
CONV10618,CMP017,2026-02-11 07:39:21,1adefd5d-3a65-468c-b665-efd6026e33aa,94.35,India,VIP
CONV10619,CMP039,2026-01-17 02:50:26,70d92740-f8c6-403c-8b91-b3992199acc1,68.93,Germany,Returning
CONV10620,CMP022,2026-12-28 06:38:39,afbfa647-2465-483b-8730-323841336b3f,154.98,India,VIP
CONV10621,CMP024,2026-12-11 21:20:42,e485c8a7-a453-43f8-a6da-65a31a61e66b,163.38,USA,VIP
CONV10622,CMP038,2025-02-15 04:48:45,6ab0f7e4-9d2d-4636-97d0-18ca8b7253b1,164.73,Canada,Returning
CONV10623,CMP014,2026-10-31 03:33:01,02ccbed4-5025-4be5-aab7-015312c5f133,34.56,USA,New
CONV10624,CMP007,2026-07-17 19:56:43,41a2f0e0-3c03-4a8c-a6e3-32c2379a67b0,153.41,India,VIP
CONV10625,CMP030,2026-07-05 10:18:10,d381e2e7-2612-4a94-92ac-1f8168f33a5c,30.12,Germany,New
CONV10626,CMP021,2026-01-12 19:28:23,402029c6-4e2b-4e5c-b3a3-8826b0bf568b,239.97,India,New
CONV10627,CMP006,2025-08-16 20:51:22,a9054884-db4b-456f-afb0-92a1061ad715,29.23,UK,Returning
CONV10628,CMP003,2026-10-30 14:58:25,84cd928d-ab47-47cb-baa9-48de317a902b,15.74,India,New
CONV10629,CMP023,2026-03-29 13:25:00,4e952a19-0633-4c08-a5de-6a3678cb9549,55.91,India,New
CONV10630,CMP038,2025-02-15 12:59:45,9b030498-1b73-409e-a596-dffab2c114aa,227.64,India,New
CONV10631,CMP002,2025-04-18 11:17:41,7b8f104b-0879-4864-8ab6-fefdf1a9ef9d,254.27,India,VIP
CONV10632,CMP001,2026-03-28 11:23:41,548755d7-7e0b-4e05-9f03-7a391e497818,166.76,Canada,VIP
CONV10633,CMP013,2025-11-28 22:46:03,84d8e54d-f700-43e1-89c8-d691bb5ed178,219.52,India,New
CONV10634,CMP034,2026-10-20 04:54:30,b279fcc5-951f-4aba-98ad-e3fca1ae959f,15.78,India,New
CONV10635,CMP006,2025-08-27 23:27:39,ad3571a7-6897-40a1-a7ba-d79940c57ba0,186.05,USA,Returning
CONV10636,CMP008,2026-03-30 05:02:52,6d3c74a7-55b0-4f86-9ba0-8547a703987e,59.57,USA,New
CONV10637,CMP019,2025-03-26 01:36:57,8643378c-144d-4508-a06b-91edd8bf5769,234.72,USA,Returning
CONV10638,CMP025,2025-07-07 09:19:03,cb139437-1200-4187-a7e2-499f8aecc5f1,150.22,UK,New
CONV10639,CMP011,2026-03-29 21:48:23,99e39356-2f63-4e5b-a3d5-d52b57f94e8e,15.22,Germany,New
CONV10640,CMP004,2026-12-17 07:39:55,6bfec43f-93d0-45d8-816d-08bdddbc19e8,36.14,India,New
CONV10641,CMP002,2025-04-30 14:03:57,cb711c6a-a2b8-4fb0-98d9-4423e39c18dc,154.71,India,Returning
CONV10642,CMP011,2026-05-04 13:36:48,44fac647-235b-413b-9800-cb40ecbef0a5,287.36,USA,Returning
CONV10643,CMP033,2025-09-25 22:46:23,598fa635-958d-4d59-b28a-8c85a6cd8e04,298.27,India,New
CONV10644,CMP017,2025-12-07 18:57:34,4c2dc577-4e96-49b9-9863-e0a9d6e16ac4,214.72,India,New
CONV10645,CMP003,2026-11-21 04:28:30,799badbe-dc42-4342-bc0e-8d6174b85b94,199.82,India,New
CONV10646,CMP003,2026-12-13 18:52:10,87d3b87c-58bc-4fba-b098-876c73029238,211.25,India,New
CONV10647,CMP012,2026-11-13 10:32:12,7f5b4bec-5cf5-42bc-ad1b-64c344b8efd6,283.36,USA,New
CONV10648,CMP040,2026-04-16 20:44:51,810c7e8e-8b36-4696-aa8d-bff4f8f8ef48,108.34,Canada,Returning
CONV10649,CMP016,2026-06-22 03:48:33,baa26d83-0f70-40e7-8275-924c8d47779e,282.99,USA,Returning
CONV10650,CMP027,2026-05-28 20:13:01,66a67861-fb9a-45ac-817d-073bce2d3962,70.56,USA,Returning
CONV10651,CMP013,2025-12-02 08:21:50,69959a0b-03f5-46f8-bc6e-f7a380f764aa,40.29,UK,Returning
CONV10652,CMP034,2026-10-17 16:56:20,fc2ae101-f76a-42be-8e60-dd3e8db9a9a3,268.77,Germany,New
CONV10653,CMP016,2026-08-13 16:40:09,abae9ac1-f1ff-4b8e-b4c2-d7d26068c474,15.94,Germany,Returning
CONV10654,CMP009,2025-06-16 05:22:06,ce835612-0547-49b1-903e-266f881d7964,56.37,India,VIP
CONV10655,CMP010,2026-09-01 07:17:26,3880080a-2ab2-492e-8453-a7480c88102e,200.27,India,New
CONV10656,CMP037,2026-11-18 07:33:37,6f61f2dc-8b1c-4d74-bef5-774247477b6c,54.49,USA,Returning
CONV10657,CMP015,2025-05-30 12:45:37,ad71b4dd-6704-4c9f-b33c-248f4adf1b99,193.61,UK,New
CONV10658,CMP029,2026-02-25 03:30:24,05dc4e96-f71b-476f-85cc-4ccb01c5c257,190.52,India,New
CONV10659,CMP021,2025-12-25 01:13:37,80bed473-e37c-4854-81d8-9571fcc9ca6a,181.94,India,Returning
CONV10660,CMP017,2025-12-18 06:43:36,471e87cc-15e2-48b8-805c-a63d0a3940ee,143.9,USA,New
CONV10661,CMP027,2026-04-14 22:50:47,3acde370-da5c-405e-819a-184e08996cf2,195.14,Canada,New
CONV10662,CMP040,2026-04-28 12:42:52,c6bf9201-7d9f-4a82-8f5b-83e2a5218e6d,175.5,Canada,Returning
CONV10663,CMP023,2026-04-25 02:21:54,d5217dc8-bba1-4f7e-bc0d-e944b390b51c,132.95,UK,Returning
CONV10664,CMP012,2026-10-14 17:57:22,64a5ad4f-78c6-45ac-81ed-b92e9c06217a,252.97,India,New
CONV10665,CMP039,2025-12-19 10:08:37,28f3628f-0063-4ecc-8a3c-372a5ced48fd,70.81,UK,New
CONV10666,CMP010,2026-09-29 22:09:20,e3d6b98f-9f52-405d-bfe5-2a1b02aff579,203.43,India,New
CONV10667,CMP022,2026-12-29 21:48:20,01e0199a-6797-4c6e-bb00-219375262193,42.21,Canada,New
CONV10668,CMP017,2026-01-11 06:21:13,1c0fe8bf-2dd9-4b0b-bb68-92b8a3dd6343,55.69,UK,New
CONV10669,CMP005,2026-05-07 13:44:26,a4abea54-5522-4f8f-bece-8bc1669b40a0,136.73,USA,New
CONV10670,CMP034,2026-09-04 18:33:05,a08373b9-9740-4827-967b-efec9079d913,288.7,India,New
CONV10671,CMP034,2026-08-28 19:19:02,7a1a2069-1f6b-42ab-b285-543fca13a437,235.08,India,New
CONV10672,CMP031,2026-09-06 02:05:21,8bfd16a4-e07c-4f50-928c-21ce172fec22,206.02,USA,New
CONV10673,CMP032,2026-10-09 09:46:34,f7b45821-faa5-4179-a47a-d75848dece4a,222.6,Germany,New
CONV10674,CMP023,2026-04-25 09:58:33,b164f7b3-9cf8-4a24-bd25-0655f8ddf71f,66.69,UK,New
CONV10675,CMP009,2025-06-15 16:30:09,9688890a-544d-4728-96ad-25c77a6dafe2,128.41,USA,New
CONV10676,CMP011,2026-03-01 14:57:02,73ed2a6b-9622-4beb-9672-1a1475178f9e,47.46,India,New
CONV10677,CMP013,2025-11-12 11:03:35,2bf87552-f450-4839-be4e-d0b82414c8f0,153.14,India,New
CONV10678,CMP037,2026-12-22 13:02:53,ca8c5d02-4a5a-41a3-9816-bf9d276d5b82,85.38,India,New
CONV10679,CMP015,2025-05-29 20:06:06,01d4af41-fe51-44a5-bf9e-7718e12bef38,86.16,USA,New
CONV10680,CMP023,2026-03-24 22:09:23,be8ff59b-8fd8-4a6f-99fa-7337d52f86c2,247.59,India,Returning
CONV10681,CMP014,2026-10-08 13:52:53,d0d4b178-d2a9-45cd-bf07-ee8849056cab,37.91,UK,New
CONV10682,CMP031,2026-08-08 14:46:56,7c127da7-2aec-4359-b3e9-357efe195639,44.3,UK,New
CONV10683,CMP039,2026-01-21 15:56:06,ca90b01c-837e-4d0a-bfed-b119ffb06924,39.17,India,New
CONV10684,CMP032,2026-10-05 12:06:57,39d903d2-c621-4d9d-b974-acc129fc3651,134.56,Germany,New
CONV10685,CMP028,2025-10-27 05:05:44,54b613bb-50e4-4ab9-87a9-8850d1b46d0e,172.88,UK,New
CONV10686,CMP035,2026-11-11 10:57:12,1af2c422-5157-4acd-b969-f0fada4e3337,183.14,USA,VIP
CONV10687,CMP007,2026-06-21 01:00:25,0141edb2-057a-4712-927c-111139c350e1,90.3,UK,New
CONV10688,CMP030,2026-07-05 06:29:56,b5cc7204-3e34-4f7d-8a84-080abf0a4ddc,113.29,Canada,New
CONV10689,CMP018,2026-06-08 02:47:19,a874ad5d-281b-4e0b-b73a-7461aab1525f,181.01,Canada,Returning
CONV10690,CMP014,2026-10-18 16:41:14,ec11b6bb-50b2-4b0d-bd13-a3c5495c1aaa,52.91,Germany,New
CONV10691,CMP024,2026-12-10 10:39:03,994a0aad-7319-4710-98da-5a040c5bdf62,261.4,UK,New
CONV10692,CMP020,2025-12-28 10:22:12,eddde447-3a2b-47f1-8f56-38ea8a066844,204.26,USA,New
CONV10693,CMP021,2026-02-10 08:16:41,223a13ff-d694-43a8-91d9-5741996be733,265.6,India,VIP
CONV10694,CMP002,2025-03-20 11:23:01,73b16d19-d50d-44d1-adcf-83995e38ed69,41.91,USA,Returning
CONV10695,CMP028,2025-11-17 14:52:33,70ab880a-23e9-4aa3-96ec-e241b1409f99,115.22,USA,New
CONV10696,CMP007,2026-09-03 05:08:01,c3d0b87e-2ed2-49f9-a91b-2675bf3aa592,156.35,UK,New
CONV10697,CMP010,2026-09-22 05:05:08,72dfc7db-5c36-49b3-9697-d93e5469a440,245.48,UK,New
CONV10698,CMP013,2025-12-09 00:38:01,03985ef7-ea7f-4617-87af-8b91a03b893c,78.04,USA,New
CONV10699,CMP006,2025-09-08 14:38:12,f8b54d88-a798-4362-8ff3-b08ec0d3044e,127.22,India,Returning
CONV10700,CMP011,2026-03-14 19:33:03,9801025b-62f0-42df-b0ee-7716002ed4df,156.6,USA,Returning
CONV10701,CMP031,2026-10-22 15:43:58,75846bcb-efe3-47e1-9571-2f83ef057e72,11.88,USA,New
CONV10702,CMP034,2026-09-16 21:04:04,7be21670-861d-4ba1-b04e-8c910e1adf20,96.08,USA,New
